Id,ActualPrice,PredictedPrice
39906,1103,1080.31
40850,1173,1178.77
40680,1155,1178.23
10983,4911,5456.79
45780,1708,1886.33
33833,844,897.53
51767,2409,2445.266
9029,4516,4550.65
21848,9909,9562.85
17772,7157,7798.07
52811,2572,2398.88
40302,1125,1103.72
28392,668,653.25
51527,2386,2745.57
52234,2485,2459.39
17721,614,631.0
5315,3804,4087.73
10423,4783,4185.27
49765,2160,2245.29
53846,2741,3168.72
25131,13686,13536.66
38714,1042,1141.93
13825,5633,6632.54
22938,10980,11503.62
48808,2026,2086.09
3347,3378,3338.19
23879,11971,11893.3
12471,5250,5823.66
34812,878,849.54
11443,5006,5179.31
25514,14308,16930.18
15179,6097,6120.23
45183,1656,1646.5483333333334
53623,552,616.7
31389,763,785.95
10066,591,579.16
48132,1939,2246.6625
25890,15014,16943.24
37019,965,965.62
25024,640,708.82
35664,907,922.85
43571,1431,1397.39
13458,5526,5254.003333333334
37168,972,971.42
42748,1343,1332.61
1244,2945,2944.48
46701,1792,1844.07
11660,5055,4855.59
14855,5983,6097.36
11969,5139,4672.12
30412,730,737.77
33284,462,464.45
27444,18077,18186.66
33866,844,841.46
30257,725,758.95
53922,2755,3035.14
52262,2490,2639.55
37770,999,1023.91
46045,1730,1207.9
42296,505,542.8
41460,1230,1138.11
39678,1087,1030.35
34524,868,796.58
17122,6831,6645.336666666667
11655,5055,4671.74
25725,14646,15258.24
53507,2686,2962.09
4374,3607,3282.23
50246,2234,2195.73
23470,11469,10293.23
45873,1716,1869.41
21835,9901,9822.81
23570,11579,14389.17
34640,872,880.43
53087,2612,2724.88
7944,4319,4066.12
15649,6274,6704.05
9554,4620,4255.25
29252,698,719.855
7312,4206,3722.32
9610,4633,4792.82
37813,1001,1092.57
2294,3161,2892.373333333333
13403,602,645.37
30623,447,430.68
1157,2924,2571.13
43809,1443,1576.76
49546,2129,2171.4
32488,796,811.33
33803,842,873.65
46465,1775,1834.51
42642,1332,1304.0078333333333
43051,1376,1522.59
30324,726,698.52
9379,589,601.52
16150,6455,6159.11
10094,4712,5320.81
8524,4427,4213.972333333333
3729,568,579.05
51679,2398,2178.25
12851,5358,5516.1
22121,10149,9170.12
27791,649,680.01
45357,1664,1644.67
51810,2416,2517.11
1096,2912,3637.19
14335,5805,5813.453333333334
1449,2976,2948.45
33126,816,806.58
51916,2436,2218.65
32353,789,847.88
36866,958,954.77
53495,2683,2970.57
577,2834,2595.03
31173,756,698.44
30753,740,678.5
42034,1268,1309.01
13516,5544,6604.78
12347,5227,4544.02
32571,800,783.67
25602,14456,15743.66
50653,544,548.52
42605,505,514.02
37581,990,986.08
40106,1114,1101.22
22050,10080,9110.39
18157,7358,7326.7
27601,18462,16653.15
23520,11526,12618.0
8599,4441,4166.44
40456,1140,1141.56
35421,900,913.45
42040,1268,1267.38
8339,4397,4280.25
24833,13229,12311.07
18840,7723,8428.18
11552,5032,6044.31
8317,4390,4260.75
24011,12179,12408.62
11888,5113,4665.73
52390,2508,2492.9
3291,3365,3258.45
10134,4721,5243.37
37162,972,953.15
49287,2092,2265.06
52288,2494,2429.37
48404,1969,2109.96
13066,5412,5541.71
35317,896,757.47
16159,6458,7373.7
25550,14383,14423.46
33734,839,876.46
46801,1806,1695.25
45562,1689,1665.58
20794,9030,8513.73
41983,1264,1233.72
5954,3949,3833.27
11589,5041,5779.106666666667
42045,1268,1203.88
25816,14833,15157.93
8398,584,624.14
13380,601,604.65
26351,645,676.2677142857143
11378,596,584.01
51984,548,544.93
51727,2401,2566.84
569,2833,2683.5
3975,3510,4248.04
39838,1098,1157.56
46122,1743,2191.13
24682,13038,13571.95
51397,2369,2249.89
21459,9556,9430.42
22969,11019,10814.37
16656,6660,6689.92
7554,4249,5720.15
37076,969,952.57
45764,1706,1843.24
45960,526,729.78
1792,3052,3068.05
42700,1338,1262.85
22526,10567,10300.96
43932,515,525.67
11343,4989,5739.64
5591,3867,3700.93
27294,17765,16659.93
18414,7485,7134.91
28917,684,687.3066666666667
8964,4503,4208.55
7419,4227,4818.37
15029,6048,5762.33
52391,2508,2475.62
28677,678,578.99
51329,544,548.5
15840,6336,5151.06
30029,718,809.44
21229,9376,9787.33
3039,565,682.89
7999,4327,3615.03
9788,4666,5603.12
7030,4159,4025.96
17979,7273,7712.38
2620,3226,3224.17
47478,1861,1927.5
20227,8658,8639.02
8844,4480,4010.82
44322,521,535.26
53712,2719,2958.75
51938,2441,2282.26
5348,3812,4059.03
12329,5226,5049.78
19938,8486,8070.76
14663,5919,5844.11
41780,1247,1274.68
40733,1162,1180.17
4089,3534,3768.96
38668,1040,964.44
22723,10739,9824.4
45987,526,528.08
26357,645,679.035
49991,2192,2073.05
3046,566,568.09
34600,470,468.56
40150,1116,1069.9
30582,734,734.05
6480,4057,3673.56
49751,2157,2165.12
8857,4480,4083.48
39642,1085,1137.2
27956,432,441.06
29758,709,709.0
2400,3176,3152.81
53824,2737,2464.84
10960,4902,4707.84
41464,1230,1126.66
40736,1163,1217.94
29171,694,731.2
37549,988,938.25
24628,12963,14877.04
701,2854,3364.76
20616,8915,8061.8
45323,524,597.37
49307,540,568.26
43163,1389,1217.71
26913,16929,16634.24
3590,3423,3340.11
26402,15919,16402.4
52231,2484,2419.92
6303,4022,3197.12
47097,1826,1978.39
53099,2614,2530.36
41326,1214,1022.68
44949,1635,1668.23
48802,2025,1858.22
52890,2585,2510.94
10708,4849,4164.98
5540,3856,3534.63
18579,7577,7402.09
40878,1176,1098.09
25959,15143,14977.647833333333
52034,2450,2425.69
17106,6821,6762.37
44625,1608,1671.4
16741,6666,6683.61
34871,878,848.18
6155,3990,4170.54
47455,1857,1839.11
32717,802,801.9
3688,3447,3408.69
3014,3306,3117.1
11550,5031,5702.34
10591,4823,4814.56
23453,11442,10960.93
6593,4079,4381.56
34708,874,698.53
20498,8830,8964.36
5600,3871,3633.95
33419,828,809.94
53008,2596,2472.57
35693,911,911.62
39935,492,513.7366666666667
50804,2306,2739.63
41089,1192,1158.15
13974,5690,5669.75
50295,543,412.98
20525,8852,9164.78
47019,1819,1855.61
48610,1998,2271.43
31724,772,816.59
10196,4739,4903.63
15493,6208,6076.82
1575,3007,3239.0471666666667
27682,18707,16568.91
16930,6759,5912.31
1325,2960,2864.66
35819,914,957.96
53870,2744,2569.88
2846,3270,2908.51
46158,1746,1717.845
11413,5000,4697.01
26308,15806,17510.94
11222,4963,4558.45
46888,1814,1965.18
39929,1105,864.46
49072,2059,2126.27
38780,1046,896.29
34674,873,1114.28
44568,1605,1508.65
26327,15832,15056.15
35855,917,952.42
41249,1209,1312.73
12848,5356,5141.08
6516,4065,4487.08
21782,9850,13072.03
51905,2434,2540.4
45788,1709,1765.54
27522,18254,16722.55
18687,7644,7864.17
49535,2125,2096.63
52794,2569,2461.03
3779,3461,4528.27
46385,1764,1735.26
39192,1064,993.74
6152,3990,3542.48
51539,2386,2342.4
2300,3162,3307.4
46214,1751,1578.54
2907,3284,2482.16
3725,568,580.22
7721,580,547.03
890,2874,2951.163333333334
34602,470,474.94
18003,7281,7007.64
28437,670,755.15
48178,1944,1884.41
45028,1637,1638.59
35365,898,820.96
44540,1604,1734.16
2156,3129,3264.77
40553,1151,1077.54
28493,673,669.79
38189,1015,967.66
2202,3140,2929.72
44225,1571,1663.62
46224,1752,1957.3
19834,8400,8433.93
42682,1337,1394.46
17910,7233,8897.97
25431,14180,13293.41
352,2804,2699.39
15189,6098,5493.78
47112,1827,2405.955
49319,540,517.95
43941,516,563.09
14750,5938,6533.64
5030,3749,3868.32
48935,2043,2078.78
12757,5322,5599.27
34932,374,379.97
35079,886,883.38
33153,816,826.1
41020,1186,1121.52
37487,984,962.96
16034,608,600.51
26828,16728,16376.25
49564,2131,2229.03
10296,4759,4794.5
46184,1748,1760.88
46862,1813,1791.053333333333
50182,2222,2483.71
35843,917,983.36
50120,2210,2304.57
40227,1123,1142.5683333333334
44264,1576,1693.908
53235,2642,2593.68
14071,5708,5595.76
40760,1164,1200.0
32024,778,793.67
29016,687,697.41
19720,8293,8392.29
29039,687,704.56
17156,6850,6876.61
23015,630,671.95
24505,12787,12035.02
5866,3923,3920.153333333333
16214,6480,7063.91
27929,658,577.87
41934,1263,1281.65
17028,6798,7874.73
12156,5176,5550.44
45148,1654,1581.27
11080,4925,4825.96
217,2781,2920.49
28374,668,639.73
2007,3102,3427.33
45326,524,554.98
20604,8910,8930.92
24195,12380,12128.97
33860,844,847.48
25744,14674,13773.26
35870,918,938.645
53317,2651,2591.89
49213,2079,1988.18
18627,7602,7802.43
226,2782,2625.11
36528,945,952.82
16786,6687,7149.03
18014,7287,8072.22
18140,7347,7011.96
31275,449,454.43
27909,657,596.41
33530,829,825.12
9646,4641,4575.43
8198,4368,4159.58
11430,5003,6649.07
41200,1204,944.68
2711,563,477.59
46857,1813,1965.1
24951,13421,13191.79
18186,7372,6324.66
48700,2009,1989.4
43071,1378,1499.46
920,2879,2930.38
36956,480,489.31
14026,5702,5132.95
45699,1698,1913.19
32875,810,800.83
4734,573,604.9033333333333
49308,540,613.6
13845,5644,5837.18
48090,1932,2453.88
12981,5395,5857.383333333334
9524,4617,4652.99
2638,3229,2946.71
26143,15446,14649.12
22183,10221,10349.81
14320,5801,5784.55
50664,544,560.88
24223,12417,12196.57
49447,2110,2093.66
40453,1140,1042.5
50848,2311,2247.15
4088,3534,3542.49
20946,9160,8033.24
41292,1210,1394.13
15712,608,606.39
52065,2453,2314.67
20749,8989,7806.41
53856,2743,1975.02
29759,709,715.35
38828,1048,1029.32
24719,640,598.06
13239,5469,5330.13
1800,3053,2925.62
50771,2300,2446.85
5536,3854,3752.55
14191,5758,5370.91
53132,2618,2586.12
35485,903,910.17
34200,854,848.12
38506,1031,1028.2
46646,526,530.34
41915,1262,1324.17
1686,3032,2620.18
25289,13945,13956.061166666666
49330,2094,1880.69
41065,1191,1294.04
40806,1170,1371.02
30869,743,739.31
36487,943,977.34
22807,10832,10713.29
26842,16768,16822.821
33123,816,738.96
51685,2399,2432.84
10021,413,654.19
41581,388,412.86
26312,15814,15878.81
36877,958,935.91
10687,4844,4563.13
11446,5006,4929.44
22799,10824,10653.91
27455,18112,17270.69
44134,1561,1621.7158333333332
25427,14171,14466.66
23173,11189,12661.63
21939,10012,9978.96
28299,432,425.84
37091,969,897.78
4172,3555,3557.58
4048,3530,3917.54
15294,6139,6445.72
103,2760,2727.78
8556,4434,4281.97
45834,1714,1779.43
16459,6577,6371.55
43066,1377,1259.48
29890,710,669.95
558,2831,3075.5
39803,1096,1123.61
31008,748,712.04
8415,4404,4563.04
40867,1175,1209.82
9280,4565,4579.65
31377,761,748.6033333333335
46585,1786,1790.36
35788,912,1044.3585
24604,12921,15186.06
795,2862,3199.265
23862,11955,12464.83
16977,6780,6796.02
29159,693,721.75
1,326,418.26
44571,1606,1660.81
42528,1323,1235.91
10444,4788,4826.11
10295,4759,4986.4
6585,4078,4041.79
26481,16068,16000.06
13621,5573,5537.65
48892,2039,2020.38
37547,988,942.06
42346,1299,1233.47
33876,844,844.0
10229,4744,4315.41
50856,2312,2369.92
49825,2167,2021.45
2709,563,750.72
35906,918,895.08
39106,1061,999.74
28426,670,702.36
29218,695,696.93
29834,710,690.47
28429,670,704.08
11415,5000,6596.1
53023,2600,2648.1
27547,18318,16395.96
24234,12433,12541.69
49702,2147,2330.89
12937,5384,5325.34
9472,4603,5957.06
7840,4303,5177.65
37934,486,501.3
19838,8401,8676.29
21231,9377,10120.2
9805,4668,3727.23
48195,1947,2077.17
19953,8501,8897.52
48383,1966,2017.42
14518,5864,5883.39
10181,4735,4223.21
19911,8457,7318.09
53076,2611,2500.475
51739,2403,2248.26
44410,1585,1818.0
32312,789,790.23
48476,1979,1844.98
19063,7847,6965.3
32537,799,789.97
44604,1607,1598.0
20871,9090,8800.79
27596,18443,17619.53
51708,2400,2043.61
16886,6738,7246.19
38202,1016,1298.07
31280,449,467.35
37331,981,826.38
50103,2208,1894.273333333333
43949,516,562.77
44137,1561,1745.13
31934,776,772.18
46908,1814,1843.07
11625,5050,5386.52
15872,6350,6202.21
45742,1701,1668.31
7709,4278,4329.02
52132,2467,2318.3
12806,5340,4519.62
29769,709,694.11
9259,4561,4577.62
19615,8233,7994.5
51556,2388,2441.72
1138,2921,2846.81
3094,3318,3346.52
11254,4969,5011.68
4540,3640,3355.95
16626,6648,6214.6
13567,5555,4727.25
39734,1092,933.99
46764,1801,1747.06
39128,1061,1056.8
22834,10868,11160.89
33901,844,844.0
13009,5407,5679.56
39784,1094,928.39
36305,936,932.37
25752,14698,14314.58
50484,2268,2063.58
28355,667,744.35
6158,3991,4310.63
8788,4470,4161.48
31621,450,430.71
7673,4273,4347.74
45429,1669,1901.69
25540,14364,13334.992
11595,5042,4864.24
19705,624,649.44
28716,680,597.23
40535,1148,1134.7626666666665
43544,1428,1402.58
48969,537,542.57
12744,5318,4832.14
13457,5526,6627.78
26839,16747,17072.55
48211,1949,1818.05
24268,12494,14719.24
49852,2171,2121.79
35100,886,881.65
45954,1723,1734.7479999999998
10583,4821,4911.64
33995,847,1093.805
36913,961,1011.95
20455,8797,9029.42
34130,854,857.16
7454,4234,3921.75
49646,540,543.37
5169,3772,3642.88
51375,2367,2349.01
31053,751,783.73
48422,1971,2007.26
28294,432,470.995
33183,818,807.58
6398,4038,3995.75
28361,667,714.38
22192,10228,9718.42
21622,9712,10008.97
30836,743,667.83
47062,1822,1783.07
42592,1331,1294.0566666666666
27808,650,665.23
39648,1087,1130.45
30834,743,711.29
8743,4463,4162.88
883,2873,2759.49
5514,3848,3891.65
8073,4337,4688.44
25092,13622,14162.27
4633,3668,4289.14
1646,3018,3353.28
17223,6887,6602.66
48739,2013,1849.89
13934,5669,5388.87
48735,2012,2821.61
13797,5622,5012.07
51404,2370,2375.68
48007,1919,1915.68
1022,2903,2914.13
37637,990,963.59
53159,2625,3083.89
4620,3664,4160.12
16704,421,432.64
6956,4145,5007.78
32421,791,794.53
16926,6758,7133.31
5583,3864,3285.72
38722,1043,1037.74
35375,899,898.21
43442,1415,1265.46
48574,1993,1944.64
32148,786,919.02
5740,3893,4196.23
6193,3997,4661.64
21431,9539,10645.35
45577,1689,1624.02
30874,743,720.91
28443,671,670.37
34049,851,835.82
52239,2485,2541.04
18927,7775,7808.28
34351,862,861.25
30648,736,772.46
18410,7484,10546.66
37436,984,975.57
48056,1927,2119.49
45892,1720,1686.49
53489,2682,2744.706666666667
240,2788,2594.04
47534,1871,1915.9
37069,969,1148.32
23977,12119,15075.815
30980,746,737.16
9336,4580,4590.87
703,2854,2848.99
13328,5501,5612.54
53309,552,596.52
27551,18325,15813.29
51233,2352,2323.93
28056,660,725.26
10197,4739,4606.78
35116,886,885.46
26898,16889,13072.11
9406,4586,4951.09
51114,2338,2440.87
21033,625,631.84
5047,573,560.23
19734,8301,8035.87
18396,7476,9886.01
17199,6871,6605.34
48860,2034,1868.0
6591,4078,4785.89
12786,5331,4671.93
36681,951,930.25
3345,3378,3461.32
53128,2618,2653.53
41558,1237,1548.6
32065,780,737.69
4554,3643,3115.35
14581,5885,5789.85
18390,7472,7198.9
24969,13464,14286.870833333332
52433,2513,2849.5046666666667
49574,2132,2112.99
41912,1262,1184.52
45334,1662,1685.84
695,2853,2932.62
3810,3466,3148.11
34376,863,858.95
44564,1605,1660.6
1112,2915,2600.42
49664,2141,2197.63
10656,4838,5623.61
15598,6257,6203.25
35129,888,804.7
14798,5954,6422.87
41324,1214,1205.12
8184,4366,4194.99
37295,978,1127.9
8706,586,589.89
23090,11114,12823.67
53148,2623,2926.83
45733,1699,1664.29
591,2837,2908.17
4848,3710,3565.88
549,2830,2818.3550000000014
40934,499,490.935
8397,584,568.37
49709,2147,2170.15
12308,5220,5610.39
30718,738,935.37
28948,684,708.79
52739,2559,2775.68
6137,3987,4067.53
32616,457,473.72
19308,8020,8751.55
47966,1919,1901.19
24820,13207,14547.68
43756,1439,1414.56
41682,1240,1262.06
19913,8458,8752.49
30175,721,813.95
3967,3508,3454.49
7994,4327,3801.37
42208,1289,1349.68
3638,3435,3761.22
5508,3847,4344.18
19535,8168,8702.62
47950,1917,2004.92
26250,15697,15631.05
31510,765,754.88
40698,1158,1023.07
42634,1332,1277.05
47714,1885,1959.6033333333335
42049,1269,1309.16
11031,4919,5098.16
43439,1415,1562.92
1090,2911,2869.59
4166,3553,3249.73
33136,816,804.77
40346,1129,994.15
14908,6000,6075.865
41531,1235,1235.79
46250,1753,1771.84
24819,13206,12874.32
2191,3138,3046.56
26474,16059,16853.215333333334
34527,868,807.775
20566,8879,9882.42
39022,1056,1064.2
52439,2513,2610.72
8437,4407,4136.46
15831,6334,5927.95
9405,4586,4284.8
45005,1637,1761.0
17217,6884,6009.419666666667
21969,10038,8478.53
2013,3104,3149.79
52100,2459,1997.99
9022,4515,5067.67
10470,4791,5816.52
1720,561,565.25
61,552,555.86
14438,5831,5871.69
44461,1593,1787.37
2640,3230,3430.83
14079,5712,5395.65
39571,1081,1078.98
15658,6279,4546.03
11591,5042,4520.77
26201,15584,15932.76
41181,1200,1139.71
49662,2141,2648.24
11144,4940,4921.24
27463,18119,17569.21
34188,854,853.48
9190,4547,4786.65
37468,984,978.89
37200,974,817.46
53123,2617,2101.54
41896,1260,1384.59
35982,921,950.82
27163,17407,16391.22
38081,1013,966.84
50840,2310,1744.5
1971,3090,3401.753333333333
13799,5624,7145.12
52350,2500,2632.7
21642,9735,9203.84
47410,1851,1764.43
51310,544,543.66
45178,1656,1692.32
1523,2998,4186.15
20941,9155,9298.96
34077,852,729.69
24376,637,651.0316666666666
6392,4037,4228.48
35697,911,876.79
36196,931,1055.32
31416,764,790.87
25473,14242,16821.09
49774,2161,2081.73
20610,8911,8899.3
33781,842,746.03
8496,4420,4480.36
2900,3283,3277.78
17446,6997,6872.09
26919,16944,16083.17
6902,4135,3838.05
4124,3540,3811.58
28240,666,667.44
15423,6176,6204.51
9201,4549,5754.94
10634,4831,5105.53
32506,798,933.8258333333333
13357,419,453.49
18477,7523,7324.84
51985,548,579.0
13233,5466,5558.93
10727,593,534.47
42780,1349,1499.49
44242,1574,1577.77
5796,3906,3550.62
1854,3065,2541.63
38297,487,552.26
10698,4846,4602.37
39054,1058,895.89
38601,1038,972.8083333333333
45909,1720,1553.51
45152,1654,1581.67
52896,2585,2290.04
28291,432,440.03
2460,3190,3526.996666666667
33340,827,868.41
24741,13088,13644.473333333333
11268,4972,5372.24
4191,3562,3827.76
17658,7114,6926.39
29239,696,786.08
50464,2265,2818.89
39581,1082,1009.38
26261,15721,15175.53
6971,4150,4223.57
47701,1884,2064.27
19307,8020,8823.32
4393,571,554.32
51296,2361,2822.6
4832,3706,3699.98
43460,1417,1385.01
28950,435,441.62
5402,3818,3875.44
11815,5091,5426.2
6102,3976,4458.59
17384,612,555.12
8715,586,701.9
17536,7056,7252.57
52175,2475,3185.44
23484,11487,10784.56
52642,552,520.4
25813,14824,16466.69
17293,6929,8087.0
11452,5006,4638.97
22260,10314,9370.74
7949,4320,3834.82
1589,3009,3050.77
3905,3492,3453.38
19137,7903,7586.15
1307,2956,2901.2
45362,1665,1710.59
9862,4678,4659.93
42778,1349,1080.2
11300,4980,5471.69
4701,3678,3637.24
1810,3054,3243.6
44473,1595,1653.71
40830,1171,1107.47
9737,4657,4816.26
37521,987,1218.0725
32269,789,761.4825
46301,526,540.28
28796,682,653.63
16895,6743,5889.29
47746,1892,1886.08
17139,6840,5663.93
14832,5974,7101.39
51,404,467.57
13318,5499,5306.49
27145,17365,16446.96
26744,16538,10262.38
37751,998,1014.98
40903,1178,1452.51
24074,12219,11203.08
17550,7063,7064.38
321,2801,2574.46
1936,3084,3151.7
13257,5480,5048.25
29572,705,721.11
27388,647,703.222
4732,573,605.2
44188,1569,1481.43
24884,13316,11342.45
698,2853,2956.94
42372,1304,1277.285
37723,995,992.75
9767,4662,4431.88
8018,4330,4975.83
16545,6609,6437.2
1844,3063,3002.32
50752,2298,2454.56
27250,17659,16844.21
23557,11565,11806.64
15451,6186,6533.985
41050,1188,1320.55
48563,1991,1868.41
4700,3677,3727.42
21619,9710,8829.55
28501,673,739.43
14559,5880,5680.9
21961,10032,10868.76
3093,3318,3453.28
19210,7955,7659.79
11068,596,607.25
50790,2304,2226.14
46569,1784,1733.74
19531,8165,9471.09
24087,12230,12783.726666666667
49626,540,540.24
12941,5385,5760.16
23167,11180,14888.28
43134,1388,1352.4
18685,7643,9125.69
17413,6976,7057.49
14854,5983,5918.0233333333335
10143,4724,4351.44
24435,12688,12403.64
8919,4496,4424.96
42326,1295,1263.7
51966,545,542.57
27554,18342,16880.03
27068,17191,17034.35
14514,5863,6156.05
17378,612,581.04
12831,5351,5226.47
37287,485,497.99
4029,3525,3164.31
38465,1030,1037.12
51444,2375,2585.29
9090,4523,5139.51
49961,540,508.63
12816,5345,5502.82
18528,7551,7559.69
27233,17600,16680.93
35030,882,820.81
9511,4612,4760.55
24414,12655,13188.59
42230,1291,1507.06
18337,7459,7664.19
44270,1576,1543.8
43494,1422,1452.85
40199,1121,1104.98
31610,369,432.8
8153,4357,4349.69
34207,854,829.74
25601,14453,14844.63
16049,608,595.61
7610,4259,4301.44
4022,3522,3766.42
43484,1421,1194.4
34109,853,954.9
31054,751,841.47
47292,394,411.74
30579,734,777.01
37225,975,994.17
35197,891,896.7983333333333
26922,16954,12439.55
52977,552,575.12
13319,5499,5227.63
8002,4327,4338.29
14753,5938,5447.73
18691,619,682.5516666666666
47308,397,441.95
27842,651,701.02
8362,4399,5193.81
49073,2059,2093.09
32130,784,760.31
3020,3307,3225.63
26685,427,464.6675
22630,10684,10835.19
9523,4617,4513.84
18559,7567,7713.83
30565,734,764.7
25521,14330,12931.01
7072,579,583.99
47318,530,510.43
14901,5998,5243.27
52248,2487,2902.7475
37319,979,1014.08
44058,1550,1922.47
21216,9361,9161.89
4441,3617,3115.63
22529,10570,9225.07
41586,389,414.6
45820,1712,1808.44
40783,1168,1200.52
46996,1817,2152.59
47501,1865,2074.86
4815,3701,2969.02
9562,4623,4719.36
52597,2542,2780.75
23473,11472,15548.53
27887,655,672.455
23342,422,496.3733333333333
30183,722,750.7
48581,1993,1985.98
42651,1333,1274.13
6204,3998,4721.19
32060,780,756.4
37402,983,1006.67
35940,475,434.44
38651,1040,936.23
26223,15646,17736.14
8551,4434,3982.97
14886,5995,6060.69
10537,4807,4125.19
11272,4972,4958.86
19322,8032,7582.78
16535,6606,6355.36
11656,5055,4605.96
11680,5061,4885.96
3946,3502,3028.4
45839,1715,1218.99
53303,552,552.71
987,2896,3186.03
52140,2469,2423.54
48766,2018,2101.66
1892,3075,3051.99
4527,3635,3149.5
46738,1799,1977.19
6583,4078,4430.79
3682,3446,3236.07
44470,1594,1670.78
26562,16253,15704.17
2420,3180,3606.08
40863,1175,1200.39
38416,1025,952.37
18516,7548,8124.1
22960,11009,11420.11
53400,2667,2401.24
6934,4140,4319.77
34907,880,824.54
19595,8219,10508.74
43554,1429,1640.57
53043,2606,2640.05
28858,684,705.38
40897,1177,1036.07
31183,756,749.4
4834,3707,3316.24
51306,544,546.8
4287,3585,3785.28
28211,666,677.85
416,556,641.54
19326,8034,8290.95
14544,5872,5954.55
27335,17891,16398.74
32337,789,775.0
48546,1989,2067.58
17472,7014,6825.3
6945,4142,4156.08
32032,778,828.56
28949,685,811.2
26017,645,765.52
31019,749,780.775
886,2874,3138.55
17694,7134,7069.39
12830,5351,5091.83
45402,1668,1658.55
42413,1311,973.59
41459,1230,1332.315
23087,11113,11078.84
2019,3105,2840.47
1799,3053,3414.05
5515,3849,4301.99
25414,14146,13084.73
19268,7992,8492.4
4225,3570,3799.68
13948,5674,5716.43
35444,900,895.7919999999999
38621,489,514.52
49813,2166,2245.43
52203,2480,2049.28
28628,434,420.79
51066,2332,2415.59
39731,1091,1144.4025
1008,2898,2895.44
52091,2458,2151.2
32445,792,904.67
37657,992,942.2
44275,1576,1619.44
30136,720,714.87
3741,570,649.84
39024,1056,1100.11
32761,803,819.59
51264,2358,2610.74
24717,640,601.85
1958,3088,3405.98
43854,1448,1598.3
32856,807,800.77
10371,4775,4520.95
14465,5839,5985.4
36703,952,1002.29
30851,743,737.23
26137,15428,15765.54
23870,11965,15250.03
43552,1429,1433.04
41550,1236,1320.83
982,2895,3176.75
29806,709,690.78
15613,6262,5593.27
43860,1449,1247.66
19138,7903,6807.04
47650,530,536.946
28396,668,658.58
52399,2510,2681.93
47780,1896,1927.83
37043,967,783.85
41931,1263,1228.89
5680,3886,4126.13
32964,461,465.39
38282,487,486.41
36800,956,911.84
6619,4082,5568.42
38274,386,379.6
640,2842,2660.46
32134,786,875.52
14976,6032,6485.78
38053,1012,1138.56
40742,1163,925.21
34990,881,1030.08
25103,13631,12726.93
27843,651,647.87
12985,5396,5348.54
25833,14863,17007.84
32956,461,408.43
393,554,528.13
39376,1074,1021.38
18412,7485,7126.49
27461,18117,15826.98
15274,6132,6372.51
8512,4425,5101.78
37170,972,874.81
39175,1063,1045.79
15866,6346,6470.96
12662,5301,5260.37
50750,2298,2458.26
28830,683,703.15
28067,661,840.59
53883,2748,2748.15
52572,2536,2830.11
53202,2633,2552.43
38840,1049,1084.24
37364,982,954.36
3546,3413,3689.96
30437,730,748.2233333333335
43697,1436,1416.71
42292,505,539.02
13678,5598,5611.31
34819,878,862.48
20595,8901,9579.92
41508,1235,1140.28
36024,923,807.43
4541,3640,3696.28
15664,6283,6313.43
15366,605,601.67
48045,1926,1974.25
12328,5226,5626.02
41972,1263,1203.99
28545,675,675.46
4296,3589,3076.8
23292,11322,15212.87
41277,503,565.49
6718,413,454.8
23237,11248,10751.81
28966,435,448.05
36953,480,491.21
27878,654,783.28
50157,2216,2205.74
41516,1235,1272.66
31535,766,788.71
38249,1018,1007.125
9470,4602,4477.49
49181,2074,2409.248
5989,3954,3836.54
30455,731,725.63
33125,816,745.46
33247,825,809.99
14931,6012,6265.12
6295,4022,3603.66
24396,12633,14012.86
9255,4560,4224.11
43580,1431,1361.76
22510,10548,10907.26
20892,9116,10773.83
53938,2757,2776.46
18167,7365,7421.99
4275,3584,3958.43
13274,5485,5253.11
4773,3692,3778.18
857,2870,2713.27
27454,18108,16626.77
49043,2056,2155.96
24793,13168,11689.13
9529,4617,4271.3
40755,1163,1157.11
31720,772,699.36
2319,3167,4104.11
19522,8157,7892.82
16279,6512,5889.31
53466,2679,2699.62
7210,4191,4562.87
50860,2313,2517.7
44095,1555,1407.166666666667
34139,854,915.02
13523,5544,5265.33
53453,2676,2412.43
45494,1679,1716.78
17760,7152,7527.58
24484,12756,12627.71
48690,2006,2292.23
30701,737,839.5
51736,2402,2370.15
36077,925,806.94
17315,6939,7241.44
52463,2516,2546.366666666667
52914,2588,2724.74
38765,1046,1029.45
37438,984,956.71
26978,17063,16448.41
8200,4368,4548.61
16795,6694,8107.34
2682,3242,2613.75
19600,8223,9120.55
44612,1607,1551.56
19932,8481,8095.85
9526,4617,4666.1
35506,904,943.1
49278,2090,1957.36
8729,586,640.22
46741,1799,1857.5
53876,2745,2789.85
53038,2604,2758.1
309,2800,3394.64
42994,1368,1485.18
23885,11979,12044.71
46941,1815,1786.63
24938,13395,13126.06
14298,5789,4951.04
41607,393,392.75
33274,462,453.72
23172,11188,10587.94
12798,5335,5388.4
40724,1161,1287.26
43273,506,509.39
15133,6084,6028.05
7009,4157,3760.91
35841,917,846.26
40002,1107,1100.22
5118,3761,3718.97
37898,1007,935.3
46937,1815,1810.66
21063,9240,8371.31
22876,10916,11135.7
43613,507,541.98
23548,11560,11346.82
17258,6908,6912.69
45378,1666,1874.8
24037,633,613.24
15034,605,584.265
25666,14581,14875.52
51758,2406,2356.32
45054,1641,1991.77
25875,14973,14309.46
1343,2961,2875.54
31998,776,775.16
